1993	-0.005499 0.002620 0.005553 -0.006511 0.002140 -0.007508 0.001779 0.004958 -0.005492 0.001188 -0.003999 0.005545 -0.007691 0.002435 -0.007334 -0.003214 -0.005945 -0.002666 -0.006846 -0.006924 0.000187 0.001013 -0.002829 0.001600 0.004967 -0.002570 0.001581 0.007382 0.002367 -0.005364 -0.007154 0.000292 0.006950 0.003381 -0.007222 0.005521 -0.005427 0.006610 0.004850 -0.000247 0.004694 -0.007667 -0.002941 0.005849 0.004998 -0.004877 0.001035 -0.000856 -0.001498 0.002175 -0.006158 -0.001813 -0.002461 0.001511 -0.003478 0.001456 -0.007561 -0.005946 -0.000170 0.006048 0.000511 0.006627 -0.001382 -0.004668 
1994	0.003965 -0.004767 0.004659 -0.004985 0.007561 0.002985 0.001116 -0.002345 -0.004440 0.004049 0.006750 -0.005958 -0.007042 0.001025 -0.006493 -0.004749 -0.003692 0.000202 -0.002110 -0.000142 -0.000900 -0.002519 -0.005365 0.003519 -0.003480 0.006904 -0.006804 0.001188 -0.000505 -0.006254 0.004347 -0.006111 -0.006679 -0.004483 -0.004086 -0.000107 0.006635 -0.006748 0.002929 0.002065 0.006659 -0.004178 -0.007129 -0.003319 0.007473 0.000930 0.003156 0.006231 -0.007173 0.003966 0.004487 0.002408 0.005273 0.001792 0.002464 -0.000220 0.003222 0.001642 0.006516 0.006122 -0.002497 0.004853 -0.003091 0.006222 
1995	-0.001131 -0.000372 0.006380 0.007675 0.004295 -0.006162 0.003452 -0.006554 -0.003699 -0.004332 0.006476 -0.004091 -0.004681 -0.001749 0.003131 0.006949 -0.006925 0.001496 -0.001040 0.007057 0.003464 0.006205 0.000611 -0.001852 -0.004876 -0.003696 -0.006829 0.007140 0.005310 0.006482 0.000816 -0.006621 -0.003104 -0.005215 -0.002635 0.005408 0.007044 -0.002763 -0.005972 0.007199 -0.000614 0.006535 0.005878 0.000581 0.000910 -0.006730 0.001273 -0.003764 -0.001463 0.002207 -0.000926 0.000786 -0.002810 -0.006343 -0.006476 -0.003256 0.000028 -0.004200 0.002695 -0.005772 0.003455 -0.005522 -0.007088 -0.003717 
1996	-0.003455 -0.000522 0.002938 0.000442 0.006489 -0.003616 -0.003323 -0.005706 0.006702 0.005249 0.004701 0.005851 0.001037 -0.007288 0.004450 -0.000386 0.005504 0.007517 0.001231 -0.004799 0.000778 0.001052 -0.006311 0.006909 0.003215 -0.006727 -0.002465 -0.004612 -0.003061 -0.003646 -0.004958 -0.002549 -0.007274 -0.006373 -0.003600 0.001791 0.005327 0.000980 -0.003125 -0.000176 -0.003308 0.001435 0.004782 -0.001207 -0.001139 -0.003685 -0.003345 -0.003145 -0.006099 0.005370 -0.000073 -0.001118 -0.006581 0.002459 0.000695 0.005041 -0.000866 -0.001951 -0.005112 0.005175 0.004720 0.001659 -0.004275 0.005007 
1997	-0.003856 0.005204 -0.003912 -0.001522 -0.005496 0.000317 0.005083 -0.001357 0.002815 0.001640 -0.000336 -0.002562 0.007091 0.005226 -0.002873 0.002387 0.002795 0.003641 0.007750 -0.003954 0.005317 -0.007312 0.004140 -0.004268 -0.005110 -0.004015 -0.004534 -0.007444 -0.001454 -0.006565 0.007053 -0.000038 0.004851 0.000535 -0.005930 -0.001724 -0.005128 0.006343 -0.001904 0.004594 -0.001790 -0.001315 -0.003910 -0.006320 0.004558 0.005816 -0.004761 0.007338 -0.005082 0.007352 0.004423 0.003240 -0.004800 0.005174 -0.005429 -0.002267 0.003811 -0.006879 0.003704 0.006917 0.000393 -0.007058 0.002681 -0.006760 
1998	0.006575 0.000450 0.004298 -0.003202 -0.004194 0.003051 0.003168 -0.002686 -0.001936 0.002473 -0.004842 0.005363 -0.001201 0.007087 0.002248 0.004567 -0.003673 -0.004669 -0.002743 0.005027 -0.004804 0.002448 -0.006005 -0.004217 0.006725 -0.001710 -0.002825 0.001414 0.004681 -0.003045 -0.003469 -0.000246 -0.004778 0.001726 -0.002413 0.000305 -0.006701 0.005391 -0.003488 -0.002861 -0.003182 -0.004667 -0.007182 0.006355 0.004826 0.005970 0.002881 -0.002519 0.001296 0.004637 -0.002640 -0.005743 -0.003940 -0.003395 0.006518 -0.006114 0.003324 -0.005117 0.003129 -0.002868 0.004121 0.005251 0.004672 -0.005011 
1999	-0.002446 -0.003398 -0.000492 0.003943 0.002906 0.001963 0.002257 0.004377 -0.004709 0.007231 0.001233 -0.003235 0.001294 0.000182 -0.001328 -0.004392 0.002255 0.001421 -0.006360 0.004294 0.006991 -0.000879 0.003485 -0.007052 0.000938 -0.006047 -0.005208 -0.001279 0.002948 0.002792 -0.000517 -0.005249 -0.000740 -0.002345 0.001012 0.005678 -0.001977 0.000004 0.000412 0.005571 -0.004808 0.000073 0.004155 0.001852 0.000813 -0.001243 0.005845 -0.007227 -0.007641 0.000921 0.000807 0.003978 0.001190 0.006541 -0.004801 0.001494 0.000691 0.003063 0.001312 -0.003254 -0.004560 -0.006712 -0.007597 -0.005712 
2000	0.001776 0.005184 -0.001898 -0.005100 -0.004833 0.004270 -0.004393 -0.000017 -0.002343 0.000733 0.007277 0.004767 0.004112 -0.001778 -0.004759 0.003537 0.004977 0.005086 0.005655 0.005637 0.005469 -0.005227 -0.003964 0.007278 -0.004026 -0.000661 -0.006881 0.007645 0.001556 -0.003395 0.007380 0.000152 -0.003815 0.001955 0.004439 0.002940 -0.007341 -0.002935 0.005664 0.007049 -0.004475 0.001203 0.004422 0.006292 -0.005151 0.002541 -0.001180 0.003087 -0.001597 0.001792 -0.000298 0.006978 -0.000878 0.006178 0.000308 0.002623 0.005529 0.002887 0.001168 -0.005377 -0.003815 0.003005 -0.007300 -0.002024 
2001	-0.003477 -0.001271 -0.005720 0.006894 -0.003735 0.005280 0.000078 0.003126 0.000323 -0.002528 0.001929 0.004768 0.002665 0.005706 0.000068 0.002767 -0.001696 -0.003996 0.003592 0.003854 -0.004541 -0.000970 -0.005268 0.001105 0.002346 0.006722 0.001192 -0.002615 -0.004014 0.005469 -0.000390 0.006195 0.006117 -0.001176 0.006492 0.006762 0.006617 -0.007126 -0.001112 0.004488 -0.005557 0.001770 0.005126 0.005090 -0.006109 0.001654 0.002167 0.004898 -0.006884 -0.000217 -0.002476 0.007434 -0.005840 -0.002842 0.005102 0.006222 -0.003737 -0.005101 0.005800 0.004608 0.000669 0.003928 -0.003821 0.005366 
2002	0.001919 -0.003985 -0.001379 -0.000067 0.001976 0.003238 0.005745 0.007216 -0.000621 -0.001581 -0.006487 -0.002514 -0.005861 -0.000203 0.002677 -0.003419 0.003716 0.000717 -0.003144 0.007352 -0.002421 0.000888 -0.006005 0.005787 -0.000191 -0.004773 -0.003578 0.002627 0.006370 -0.004223 -0.003197 0.002775 -0.007486 0.003391 0.001095 -0.007711 0.005978 -0.005266 0.007026 -0.000333 -0.003996 -0.005706 0.000953 -0.001124 0.005224 -0.005955 -0.001055 0.000731 -0.003632 -0.005087 -0.002817 -0.002272 -0.005494 -0.002676 0.006985 -0.000473 0.006986 -0.004841 -0.001384 -0.001029 -0.003507 0.000180 0.002496 -0.000167 
2003	-0.005598 0.005264 0.000163 -0.003080 -0.000332 0.002358 -0.000415 -0.005056 -0.007530 -0.007513 -0.000492 -0.004384 -0.001816 -0.001856 0.006033 0.003515 -0.002929 0.002688 0.005620 -0.005200 0.005790 -0.006944 -0.001364 0.005830 -0.001871 -0.006256 -0.000556 -0.000323 -0.006944 0.007010 0.003658 0.000189 0.001119 0.002224 -0.004948 -0.001614 0.004710 -0.004613 -0.006768 0.006332 -0.003956 -0.000787 -0.006917 0.007256 0.003130 -0.003338 0.003839 0.001940 -0.001364 0.002115 0.000120 0.000626 -0.001222 0.001197 -0.005428 -0.005885 -0.006248 -0.002148 0.003447 0.003889 0.005714 0.002709 -0.006920 -0.005420 
2004	0.007693 -0.004896 -0.001389 -0.007547 -0.006558 -0.001746 0.006073 0.006332 -0.001068 0.000358 -0.006946 0.005315 0.002628 -0.000757 -0.005619 0.006440 -0.003000 -0.002205 0.001645 -0.005732 0.005045 0.000714 0.004265 -0.002561 -0.006009 0.003724 0.004520 -0.004793 0.004241 -0.005037 0.002952 0.005201 -0.006320 0.006617 -0.000860 0.005655 -0.005638 0.004602 0.005100 -0.001480 0.001767 -0.000343 -0.007737 -0.005933 -0.005863 -0.006552 -0.003705 -0.004711 -0.001125 0.004996 -0.006016 0.005134 -0.001493 0.006247 0.001807 -0.007660 -0.003277 0.006620 0.007681 0.005234 -0.005478 0.006589 0.005216 0.001169 
2005	0.004150 -0.006047 -0.004369 -0.002786 0.006155 -0.002339 0.000492 -0.005409 0.004696 -0.001604 0.003589 -0.001210 0.002977 0.001594 -0.005999 -0.005141 0.001690 -0.003024 -0.008049 0.003338 0.000824 -0.001713 -0.001554 -0.007611 0.005829 0.005100 0.003470 -0.001326 0.007349 0.006976 0.006157 -0.004325 -0.003537 -0.001687 -0.004685 -0.003589 -0.001422 -0.000139 0.002684 -0.006828 0.002656 0.002915 0.005149 0.006050 0.005370 0.003785 0.000024 -0.004870 0.003943 -0.001322 0.003522 -0.001971 0.001100 -0.003229 -0.002567 0.004511 0.003694 -0.006345 -0.003955 0.002572 0.001199 -0.007394 0.006929 0.002225 
2006	0.007468 -0.004986 0.006401 -0.001063 0.006293 0.001383 -0.000653 -0.005982 0.003409 0.004770 -0.007787 0.002795 -0.004783 0.003481 0.000233 -0.007000 -0.006834 -0.003798 -0.005587 0.005233 -0.001653 0.004078 0.002156 -0.007534 -0.006087 0.003864 -0.001957 0.002405 -0.000631 -0.005305 0.006553 -0.001990 0.003915 0.007589 0.003945 -0.001429 -0.001411 0.006118 0.003479 0.001717 -0.003387 0.006818 -0.000604 0.003944 -0.004704 -0.000969 0.003054 0.007743 0.001215 0.005856 0.006911 -0.005369 -0.007161 0.003367 0.000961 0.005483 0.003265 0.000187 -0.002514 0.000810 0.000886 -0.000219 -0.002122 0.002920 
2007	-0.003610 -0.003310 -0.002449 0.001897 0.003385 -0.000765 -0.003111 0.005214 -0.006526 0.005047 0.001537 0.004743 0.004401 -0.002532 -0.007532 0.001775 -0.004567 0.007091 -0.003120 -0.003957 0.002330 0.005884 -0.004816 0.003473 0.005113 0.005441 0.002687 -0.002119 -0.004015 -0.007325 -0.006292 0.000948 -0.003105 -0.006118 0.007218 0.005675 -0.005631 -0.004740 0.005601 0.002020 -0.004363 -0.004839 0.005548 0.003235 -0.005695 0.006935 -0.003142 -0.004115 0.003571 -0.006794 0.004868 0.006640 -0.007733 -0.002934 0.003543 0.003138 -0.000712 0.003478 -0.004717 -0.002979 0.000902 -0.002436 -0.000025 0.007210 
2008	0.002162 0.001879 -0.001245 -0.000174 0.006260 -0.005810 0.001052 -0.001643 0.002934 0.006494 0.002320 -0.002185 -0.006155 0.001271 0.003317 0.004453 -0.006611 -0.004052 0.006237 0.002853 0.001971 -0.002140 -0.007168 -0.003128 0.004778 0.002267 -0.003656 -0.006595 -0.006220 0.005062 -0.000098 -0.007512 -0.002298 -0.004666 -0.002721 -0.003424 -0.003943 0.007303 -0.000514 -0.002320 0.000365 -0.003402 -0.003724 0.002944 0.006823 0.004844 0.002527 -0.003707 0.004570 0.003681 0.002139 -0.003389 0.007626 -0.007334 -0.007480 0.004624 -0.006768 0.006345 -0.005678 0.006127 -0.003320 0.004083 -0.007412 0.006611 
2009	-0.002913 -0.005748 0.003172 -0.006684 0.000635 -0.004865 0.000430 0.006608 -0.000115 -0.002112 0.003372 -0.005794 -0.007334 -0.000627 -0.003412 -0.006195 0.007111 0.000254 0.005003 -0.002146 -0.004937 0.002515 -0.006363 0.004301 -0.005732 -0.002388 -0.000354 0.006838 -0.002003 0.002153 0.006945 -0.004931 0.006510 -0.001768 -0.002940 -0.006360 -0.003619 0.002510 -0.002135 0.002806 0.002592 0.005121 0.001215 -0.002968 -0.006698 0.003051 0.007347 0.000044 -0.003942 0.001709 0.003924 0.005069 -0.000483 -0.004934 0.006513 0.003651 0.003901 0.007437 0.006183 -0.004038 0.001881 0.002304 -0.002779 0.004967 
2010	0.002596 -0.004495 0.000263 -0.007090 -0.006259 0.006569 -0.000851 0.007666 0.003399 0.007110 0.003433 0.000118 0.001468 0.002957 0.004452 0.003056 0.006131 -0.002908 0.004176 0.005201 -0.005343 -0.004311 0.002374 0.003507 -0.001143 -0.001121 -0.003997 0.000093 0.007173 -0.002862 0.005389 -0.007555 -0.001707 0.002313 0.005594 0.001716 -0.003739 -0.000755 -0.004372 -0.005973 -0.006322 0.000384 -0.005835 -0.002274 -0.007222 0.006096 0.002616 -0.000100 -0.006040 -0.003514 0.005330 0.007312 -0.000069 -0.001366 -0.000175 0.005451 0.002760 0.007401 0.006874 0.002200 0.002994 -0.000607 -0.005414 -0.003927 
2011	-0.006746 0.004753 0.005942 -0.003491 0.006295 0.007627 0.001130 -0.006041 0.006432 0.005935 -0.006370 0.001194 0.007252 -0.005684 -0.004143 -0.000080 0.002323 -0.002728 0.005409 0.000854 0.004875 0.000244 -0.006418 0.005636 0.005901 -0.003167 0.001740 -0.005785 -0.001678 0.000868 0.007470 0.001749 -0.000441 -0.004675 -0.002645 0.003813 -0.007062 -0.004038 -0.007590 -0.005435 -0.001590 0.004732 -0.001063 0.007260 0.006110 0.006317 -0.006449 -0.004062 -0.000812 -0.004636 -0.004484 0.005817 -0.002771 -0.000221 -0.007070 -0.005105 0.000020 0.004569 0.006989 0.002624 -0.004356 -0.006747 -0.005119 -0.003347 
2012	0.002193 -0.003299 -0.005108 0.004594 0.003944 0.002975 0.004125 -0.005489 0.002749 0.002879 -0.002382 -0.000788 -0.000187 -0.006823 -0.006978 0.007520 -0.007559 0.001426 0.005935 0.002029 0.004878 -0.000990 -0.000501 0.004932 0.003608 0.004731 -0.001178 0.004573 0.001646 0.004171 0.002835 0.001583 -0.004455 0.002130 -0.000078 -0.000709 0.001366 0.002562 -0.002617 -0.001743 0.003279 -0.004714 -0.006113 0.004656 0.001246 -0.006335 -0.005416 -0.001346 0.004680 -0.001593 0.006145 -0.007633 0.001389 0.003584 0.004744 0.004673 0.005885 0.006333 -0.003774 0.002779 -0.003838 0.005646 0.006915 -0.004490 
2013	-0.006450 0.007350 -0.005376 0.001573 0.007561 0.001138 -0.000554 -0.003273 0.006022 -0.006774 0.005336 0.007513 0.004611 -0.002005 -0.002360 -0.007450 -0.002555 0.006444 -0.001658 -0.003212 0.004015 0.001345 -0.004134 -0.000027 -0.002707 0.007183 -0.002398 -0.001097 0.001778 0.003696 -0.005288 0.002572 0.000161 0.000085 -0.005831 -0.001819 -0.001337 0.002773 -0.002505 -0.001216 0.007451 -0.001486 0.001248 -0.007186 -0.001317 -0.000984 0.001025 -0.000072 0.003302 -0.002310 0.003656 -0.001597 0.001148 0.005122 0.005809 -0.003985 0.001856 -0.006339 0.005290 -0.000391 0.002595 -0.002123 0.006697 -0.002374 
2014	0.003583 0.004016 0.002273 0.007267 0.001166 -0.003651 -0.006533 -0.001835 -0.005482 0.000912 -0.007546 0.005700 -0.006944 0.004535 -0.000222 0.004165 0.001754 0.003577 -0.001420 0.002792 0.000934 0.006512 0.004575 0.005770 -0.000518 -0.000038 -0.006524 0.000571 0.006340 0.004281 0.002409 0.000734 -0.000232 0.004320 -0.004543 0.006375 0.003785 -0.007068 -0.003479 0.001637 -0.007612 0.000779 -0.005888 0.003428 0.006082 -0.000812 -0.005854 -0.001608 0.000863 0.007111 0.005309 0.001510 0.003014 -0.000191 0.003628 0.007487 -0.007334 -0.003982 -0.004008 0.007686 -0.002082 0.005299 -0.002290 -0.005728 
2015	0.005441 0.004469 -0.005129 -0.003692 -0.002545 0.001032 -0.000042 0.005254 0.007463 0.004459 -0.003206 0.005628 0.004764 0.006310 -0.005907 0.004362 0.001044 0.001274 0.005746 -0.006268 0.006017 -0.002375 -0.002917 -0.007332 0.002863 0.007231 0.006511 0.007712 0.006689 -0.002445 0.001083 0.000662 -0.000200 0.001837 0.003400 -0.004905 -0.003569 -0.001990 0.004485 0.000870 0.000672 0.003126 -0.002582 -0.007638 0.001739 -0.002256 -0.000913 0.001248 0.000270 -0.001589 -0.006503 -0.001784 0.006571 0.005830 -0.001776 -0.007539 0.005526 0.005245 -0.005702 0.007562 0.005911 0.000709 -0.000904 -0.007106 
2016	-0.001110 -0.000175 -0.001536 -0.005120 -0.004912 -0.003085 -0.005472 -0.006268 0.004658 -0.003373 0.001558 -0.005831 0.004926 0.004213 -0.007054 -0.005775 -0.002839 -0.007194 -0.004040 -0.006494 0.007183 0.007312 0.002871 0.004299 0.000335 0.002305 -0.006874 0.000345 -0.006666 0.003515 0.001081 0.007135 -0.003708 -0.003967 -0.001579 0.005001 -0.004268 0.002293 -0.007301 0.004371 0.001269 -0.001441 -0.004256 0.002730 0.002386 -0.000450 0.006553 0.000056 -0.006951 -0.003539 0.005067 -0.001169 0.005835 0.007702 0.002169 0.007729 -0.001751 0.004859 0.000657 0.005733 -0.005023 0.002203 0.002505 -0.003950 
2017	0.004334 0.003325 -0.005009 -0.000289 0.000627 0.001829 -0.002691 -0.006127 -0.001817 0.005109 0.005952 -0.003970 0.003044 -0.001461 -0.004639 0.005649 -0.002736 0.000740 -0.004407 0.003598 0.000918 -0.007558 -0.000288 0.006063 -0.003443 0.003599 0.005414 -0.001385 0.003026 0.001423 0.004836 -0.003893 0.000129 -0.005305 -0.003579 0.007350 0.003715 -0.004719 -0.000394 -0.005453 -0.003586 0.003527 0.007760 0.006740 -0.004824 -0.002916 0.000426 -0.005535 0.002832 -0.001791 -0.002322 0.004321 0.006836 0.002541 0.003314 0.001651 -0.000427 0.001262 -0.005146 -0.003886 -0.005539 -0.001817 -0.000254 0.003450 
2018	0.001414 0.004355 0.001789 -0.005171 -0.007167 -0.006378 -0.006204 -0.000387 -0.003775 0.005381 0.000552 0.005322 0.004796 0.000226 0.001215 -0.000702 -0.006930 0.007627 -0.006281 -0.005472 0.004673 0.001092 -0.004998 0.006458 0.005742 0.002857 -0.006356 -0.003204 -0.000782 0.000526 0.001409 0.004493 -0.002669 0.004690 0.006525 0.005036 0.006328 -0.002278 -0.005313 -0.001982 0.003172 -0.002830 0.003983 -0.004439 -0.007226 0.001706 -0.007058 0.003630 0.004767 -0.001911 0.003313 0.007241 -0.006979 -0.001305 -0.001329 0.005711 0.004789 -0.004852 -0.001307 -0.007762 -0.001713 0.006653 0.004862 0.007502 
